Total population,Gross rent as a percentage of household income,Median household income (dollars),Percent below poverty line,STATE,zipcode
1765.0,171.0,63365.0,8.0,55,53579
596.0,44.0,58750.0,10.3,55,53580
7602.0,640.0,101703.0,3.4,55,53018
4843.0,337.0,85750.0,2.7,55,53021
19397.0,1750.0,86113.0,1.6,55,53022
4719.0,53.0,96530.0,1.2,55,53033
8225.0,515.0,107411.0,2.4,17,60069
3737.0,461.0,69297.0,7.1,17,60071
16613.0,1408.0,81548.0,3.7,17,60084
12816.0,1125.0,62159.0,3.3,17,60088
4422.0,337.0,79000.0,5.8,17,60112
48948.0,5411.0,66095.0,10.7,17,60123
29458.0,1406.0,124103.0,3.0,17,60134
34160.0,4006.0,68469.0,6.7,17,60139
18568.0,1026.0,96269.0,3.5,17,60140
12186.0,989.0,81840.0,9.8,17,60152
24371.0,2184.0,90947.0,3.6,17,60172
11621.0,1655.0,54099.0,13.6,17,60176
23310.0,1324.0,98599.0,5.0,17,60177
1813.0,132.0,96265.0,8.0,17,60180
28755.0,3155.0,75730.0,5.5,17,60181
11375.0,336.0,115870.0,1.1,17,60190
4397.0,90.0,123636.0,3.0,17,60203
2831.0,1302.0,85879.0,0.0,17,60301
31620.0,5318.0,89533.0,5.2,17,60302
17782.0,1748.0,115374.0,2.6,17,60304
488.0,54.0,54250.0,7.6,17,60949
2425.0,199.0,48317.0,6.5,17,60953
5311.0,530.0,56366.0,8.2,17,60957
1081.0,130.0,42250.0,12.3,17,60959
211.0,19.0,44500.0,9.3,17,60974
1541.0,97.0,49663.0,11.2,17,60966
474.0,22.0,57292.0,4.6,17,60968
169.0,0.0,49125.0,0.0,46,57466
907.0,53.0,65625.0,1.2,46,57472
369.0,5.0,62708.0,6.5,46,57481
923.0,122.0,43000.0,13.8,46,57523
144.0,0.0,79306.0,0.0,46,57537
282.0,10.0,48611.0,0.0,46,57569
187.0,17.0,37778.0,21.3,46,57576
155.0,0.0,48194.0,10.8,46,57634
1788.0,163.0,51929.0,6.5,46,57638
400.0,45.0,22188.0,53.0,46,57658
94.0,2.0,74167.0,3.8,46,57660
17069.0,965.0,62103.0,6.8,46,57703
3035.0,818.0,50496.0,6.7,46,57706
7825.0,704.0,46620.0,4.8,46,57717
2265.0,34.0,78750.0,13.3,46,57744
1427.0,50.0,86453.0,6.4,46,57038
3756.0,325.0,59648.0,4.6,46,57039
1217.0,113.0,70682.0,4.6,46,57048
1221.0,119.0,51953.0,5.4,46,57059
11950.0,2129.0,46028.0,11.3,46,57069
3015.0,292.0,64850.0,5.1,46,57071
10404.0,1132.0,64180.0,7.3,46,57107
23689.0,2358.0,90361.0,1.3,46,57108
1256.0,140.0,25202.0,43.4,46,57566
1354.0,76.0,33750.0,30.6,46,57579
928.0,52.0,50761.0,10.7,46,57376
428.0,9.0,71875.0,8.2,20,66418
928.0,52.0,59107.0,1.3,20,66449
13225.0,1265.0,49484.0,10.7,20,66002
1222.0,79.0,74107.0,0.9,20,66865
3257.0,307.0,57578.0,2.4,20,66846
964.0,74.0,51406.0,9.5,20,66857
1098.0,13.0,69444.0,1.6,27,55925
1889.0,127.0,64861.0,5.7,27,55936
849.0,71.0,49250.0,14.9,27,55953
272.0,10.0,73542.0,2.7,27,55973
1180.0,41.0,71607.0,9.2,27,55979
2493.0,73.0,58456.0,6.0,27,55007
4260.0,18.0,117349.0,1.9,27,55020
30032.0,3107.0,60462.0,6.8,27,55021
4681.0,460.0,46548.0,5.5,27,55037
3559.0,122.0,86406.0,2.7,27,55043
2014.0,78.0,69097.0,4.3,27,55052
3532.0,526.0,59167.0,7.5,27,55055
14021.0,612.0,80911.0,4.4,27,55056
8669.0,182.0,89280.0,3.3,27,55079
13444.0,1352.0,105718.0,2.4,27,55436
18405.0,3511.0,80230.0,2.8,27,55441
3578.0,315.0,57500.0,7.5,27,55604
183.0,0.0,50000.0,0.0,27,55607
647.0,28.0,52625.0,1.8,27,55703
3341.0,190.0,52227.0,14.9,27,55705
1486.0,160.0,46204.0,11.5,27,55748
2079.0,47.0,54107.0,8.6,27,55750
382.0,7.0,53125.0,8.1,27,55752
1955.0,179.0,60724.0,8.3,27,55790
671.0,27.0,50833.0,6.8,27,55793
16846.0,4529.0,72661.0,10.6,27,55344
3751.0,107.0,78750.0,1.4,27,55353
9544.0,905.0,61317.0,2.6,27,55355
2698.0,76.0,96296.0,2.5,27,55360
1050.0,59.0,73625.0,3.6,27,55367
695.0,27.0,71000.0,5.7,27,55370
33852.0,1398.0,114556.0,3.3,27,55372
3701.0,104.0,76763.0,3.3,27,55382
5975.0,453.0,85274.0,3.4,27,55388
2524.0,134.0,63510.0,1.9,27,55389
31731.0,11245.0,59917.0,10.0,27,55408
36300.0,5796.0,66852.0,6.3,27,55423
18275.0,2306.0,84725.0,1.8,27,55431
21981.0,2227.0,102214.0,2.6,27,55447
1019.0,110.0,43472.0,4.8,27,55713
28091.0,1672.0,77148.0,3.0,27,55448
520.0,27.0,76250.0,1.5,27,55612
343.0,35.0,46875.0,16.8,27,55716
17088.0,1595.0,56717.0,7.8,27,55720
1043.0,158.0,35481.0,20.5,27,55722
2152.0,126.0,58700.0,4.5,27,55723
133.0,2.0,38750.0,11.4,27,55725
5896.0,518.0,50375.0,5.9,27,55731
1567.0,19.0,70365.0,5.2,27,55775
190.0,5.0,57917.0,18.0,27,55780
724.0,2.0,62188.0,10.2,27,55781
395.0,10.0,61250.0,0.0,27,55782
1453.0,98.0,71336.0,3.0,29,64439
4663.0,317.0,63702.0,13.4,29,64465
2212.0,135.0,63750.0,10.1,29,64469
54.0,0.0,53333.0,10.0,29,64496
379.0,26.0,46250.0,7.6,29,64652
1906.0,851.0,50678.0,3.5,27,55384
1358.0,55.0,55313.0,4.4,27,55030
5725.0,424.0,82726.0,4.7,27,55071
3243.0,54.0,104250.0,6.9,27,55341
21905.0,984.0,119886.0,2.2,27,55317
7772.0,459.0,60424.0,7.9,27,55336
3398.0,111.0,110250.0,1.3,27,55357
6256.0,321.0,101534.0,1.8,27,55359
4775.0,128.0,110926.0,1.8,27,55375
17469.0,591.0,114409.0,0.1,27,55376
524.0,384.0,56324.0,0.0,27,55402
40980.0,6205.0,62091.0,14.3,27,55407
35925.0,9386.0,40812.0,16.0,27,55414
27899.0,4375.0,54401.0,13.1,27,55429
13965.0,3793.0,67586.0,7.2,27,55435
16540.0,1590.0,89390.0,0.5,27,55438
9072.0,323.0,138106.0,1.9,27,55439
19060.0,1232.0,90972.0,3.0,27,55906
5468.0,455.0,76907.0,4.6,27,55963
125.0,2.0,17500.0,18.5,27,55950
1596.0,141.0,55972.0,2.0,27,55951
2680.0,162.0,75060.0,6.3,27,55952
3251.0,54.0,101927.0,4.4,27,55960
1832.0,93.0,62632.0,7.2,27,55985
898.0,47.0,61458.0,7.3,27,55990
1024.0,56.0,70750.0,3.4,27,55969
9545.0,3356.0,30140.0,19.8,27,55805
2902.0,178.0,61742.0,4.1,27,55971
1028.0,75.0,64205.0,7.1,27,55941
13512.0,916.0,100104.0,0.6,27,55387
16784.0,8666.0,48682.0,11.2,27,55403
5772.0,136.0,114229.0,0.5,27,55315
9522.0,676.0,81278.0,9.2,27,55352
2907.0,148.0,64679.0,9.1,27,55354
1688.0,113.0,67102.0,4.6,27,55084
98.0,0.0,50625.0,0.0,27,55029
2462.0,59.0,123667.0,0.0,27,55054
18146.0,3375.0,38314.0,30.4,27,55130
526.0,24.0,32346.0,0.0,27,55366
162.0,13.0,49375.0,26.9,27,55772
86.0,2.0,61250.0,0.0,27,55968
7364.0,490.0,73171.0,4.4,27,55302
30305.0,4424.0,70642.0,7.9,27,55418
29837.0,3606.0,74697.0,3.0,27,55422
30233.0,4165.0,63480.0,6.5,27,55432
16122.0,513.0,87759.0,1.4,27,55444
6869.0,639.0,63894.0,6.5,27,55616
533.0,18.0,63250.0,2.1,27,55702
127.0,7.0,37083.0,5.4,29,64458
1439.0,116.0,50174.0,9.5,29,64473
318.0,19.0,42917.0,21.6,29,64476
1817.0,278.0,50435.0,6.4,29,64491
13474.0,1744.0,58538.0,10.1,29,64507
366.0,16.0,52500.0,1.0,29,64623
4594.0,340.0,66856.0,8.2,55,53039
6744.0,806.0,57668.0,2.7,55,53050
3251.0,304.0,68448.0,6.1,55,53075
1508.0,55.0,73828.0,1.8,55,53079
21687.0,2008.0,73992.0,2.8,55,53090
19301.0,2672.0,57279.0,8.7,55,53094
9052.0,607.0,68668.0,8.9,55,53128
2324.0,136.0,79375.0,0.9,55,53139
23115.0,3729.0,48454.0,16.0,55,53143
36066.0,5525.0,74840.0,2.4,55,53154
2850.0,255.0,58144.0,2.2,55,53191
27667.0,4283.0,80139.0,2.2,55,53213
33583.0,6775.0,36517.0,21.6,55,53216
29244.0,5560.0,50666.0,12.1,55,53223
18940.0,3047.0,73398.0,4.9,55,53226
9519.0,2284.0,44563.0,12.1,55,53235
2281.0,217.0,73664.0,5.1,55,53515
4457.0,492.0,58833.0,9.9,55,53530
15696.0,1207.0,90546.0,5.0,55,53532
18528.0,2198.0,61815.0,6.6,55,53538
203.0,35.0,35833.0,0.0,55,53540
3687.0,274.0,90104.0,4.6,55,54015
31972.0,2877.0,96973.0,3.4,55,54016
4191.0,267.0,88315.0,4.0,55,54023
4748.0,468.0,56667.0,7.5,55,54024
5062.0,558.0,54531.0,5.0,55,54612
1466.0,77.0,64766.0,5.1,55,54621
195.0,29.0,45000.0,4.2,55,54637
1453.0,82.0,47692.0,13.2,55,54651
353.0,56.0,45694.0,9.3,55,54967
266.0,14.0,43750.0,3.4,55,54844
1060.0,63.0,47885.0,9.6,55,54875
26348.0,4143.0,52433.0,10.2,55,54911
8968.0,982.0,55250.0,7.6,55,54923
8673.0,912.0,53005.0,9.1,55,54929
470.0,75.0,31958.0,0.0,55,54934
1992.0,97.0,45956.0,9.4,55,54943
973.0,22.0,83500.0,0.7,55,54964
1979.0,134.0,58200.0,6.3,55,54966
7928.0,555.0,61825.0,5.1,55,54001
1020.0,52.0,64779.0,7.7,55,54007
7002.0,655.0,66890.0,4.3,55,54020
2448.0,203.0,64167.0,4.3,55,54028
1179.0,25.0,44697.0,10.3,55,54104
5232.0,245.0,68442.0,5.5,55,54106
2303.0,140.0,63784.0,2.5,55,54111
5265.0,354.0,48178.0,6.5,55,54114
45657.0,5530.0,78404.0,4.1,55,54115
3047.0,146.0,68889.0,3.3,55,54129
895.0,65.0,46765.0,5.8,55,54138
5656.0,641.0,55083.0,10.2,55,54154
5843.0,855.0,54835.0,14.7,55,54157
16620.0,1950.0,52356.0,9.2,55,54166
1171.0,91.0,65667.0,4.9,27,56137
428.0,21.0,65221.0,2.0,27,56158
349.0,6.0,56607.0,6.6,27,56161
3202.0,210.0,56042.0,5.8,27,56175
716.0,40.0,65000.0,2.5,27,56221
1921.0,144.0,65000.0,6.1,27,56229
224.0,8.0,70345.0,3.4,20,66958
264.0,8.0,59044.0,0.0,20,66962
662.0,47.0,51190.0,8.2,20,66966
23923.0,1908.0,76710.0,3.1,20,66109
16689.0,3855.0,60440.0,6.9,20,66202
18523.0,3604.0,79154.0,3.4,20,66210
609.0,50.0,42750.0,7.8,20,66949
2816.0,204.0,49183.0,8.9,20,66748
7439.0,1068.0,43782.0,16.3,20,66749
668.0,31.0,37500.0,12.6,20,66751
451.0,29.0,55833.0,11.1,20,66769
149.0,0.0,45500.0,19.2,20,66843
685.0,81.0,48750.0,4.0,20,66854
3009.0,253.0,51165.0,5.9,20,66861
2338.0,333.0,46977.0,4.5,20,66935
436.0,12.0,51000.0,7.3,20,66948
711.0,39.0,48864.0,3.8,20,66951
589.0,47.0,50156.0,8.8,20,66953
124.0,12.0,47500.0,7.1,20,66960
182.0,1.0,39125.0,12.3,20,66963
1991.0,170.0,42721.0,7.6,20,66967
25372.0,5505.0,54144.0,11.1,20,66441
16121.0,3459.0,41817.0,13.1,20,66442
2364.0,129.0,70000.0,3.1,20,66524
1929.0,123.0,71607.0,3.2,20,66533
2377.0,185.0,74766.0,2.2,20,66539
591.0,22.0,64844.0,0.0,20,66550
6960.0,925.0,55898.0,9.0,20,66609
10886.0,161.0,112000.0,2.5,20,66610
12274.0,1299.0,42816.0,10.5,20,66701
4205.0,397.0,42737.0,12.9,20,66743
837.0,69.0,52891.0,5.2,20,66755
1215.0,43.0,71645.0,2.0,20,66507
288.0,19.0,57813.0,5.7,20,66516
3580.0,610.0,43029.0,17.6,20,66523
763.0,22.0,68542.0,5.0,20,66532
4356.0,165.0,64621.0,2.0,20,66536
1132.0,47.0,60870.0,7.6,20,66537
5342.0,900.0,37910.0,9.8,20,66616
525.0,31.0,26000.0,25.7,20,66711
537.0,30.0,44167.0,12.6,20,66039
263.0,40.0,23950.0,0.0,20,66014
466.0,7.0,59722.0,6.1,20,66016
1725.0,49.0,70806.0,1.1,20,66020
678.0,19.0,58173.0,0.6,20,66042
28764.0,6447.0,44304.0,13.9,20,66044
2000.0,85.0,67375.0,8.4,20,66050
248.0,13.0,41563.0,7.6,20,66058
12510.0,1012.0,66631.0,2.6,20,66071
727.0,25.0,58958.0,4.8,20,66079
10148.0,872.0,53333.0,13.4,20,66111
347.0,0.0,83984.0,48.1,20,67071
209.0,17.0,47188.0,9.7,20,67111
99.0,0.0,55000.0,0.0,20,67159
1751.0,912.0,36791.0,10.8,20,67202
29710.0,6066.0,41591.0,13.0,20,67203
17418.0,3067.0,50545.0,14.6,20,67208
3374.0,303.0,51645.0,8.0,29,64658
374.0,16.0,58000.0,2.3,29,64664
1928.0,137.0,51667.0,9.3,29,64671
151.0,6.0,47500.0,21.6,29,64681
7924.0,949.0,44983.0,11.3,29,64683
825.0,48.0,67143.0,10.9,29,64723
939.0,38.0,62448.0,3.4,29,64739
242.0,42.0,41250.0,20.3,29,64743
492.0,30.0,48875.0,2.6,29,64780
842.0,18.0,41538.0,11.7,29,64783
1312.0,77.0,42083.0,10.5,29,64784
3937.0,325.0,40634.0,2.8,29,64856
30754.0,2851.0,72834.0,7.3,29,64015
739.0,26.0,49423.0,4.3,29,64021
340.0,36.0,49063.0,22.0,29,64036
5806.0,1000.0,55726.0,15.6,29,64037
22614.0,4312.0,38872.0,17.1,29,64050
20854.0,3614.0,44451.0,14.6,29,64052
33350.0,4401.0,56063.0,6.6,29,64055
15092.0,914.0,85402.0,2.7,29,64060
13212.0,1006.0,77467.0,5.4,29,64080
8377.0,1069.0,56439.0,9.4,29,64085
3274.0,301.0,71250.0,1.8,29,64098
9798.0,3378.0,33770.0,34.6,29,64106
16619.0,3635.0,44078.0,11.6,29,64110
17942.0,7065.0,51413.0,9.2,29,64111
15824.0,4143.0,51801.0,5.1,29,64116
42952.0,6652.0,57392.0,11.6,29,64118
11366.0,1892.0,31279.0,30.0,29,64124
330.0,14.0,118906.0,4.3,29,64149
5725.0,1187.0,83039.0,2.2,29,64153
201.0,6.0,50104.0,2.0,29,64453
840.0,24.0,66071.0,5.3,29,64423
810.0,77.0,59306.0,7.9,29,64430
292.0,25.0,60938.0,6.5,29,64431
2403.0,178.0,61426.0,9.3,29,64454
1564.0,146.0,45179.0,14.0,29,64463
888.0,60.0,40833.0,16.3,29,64481
7846.0,673.0,51788.0,5.3,29,64485
1886.0,88.0,76359.0,2.5,29,64492
902.0,61.0,57500.0,9.5,29,64494
657.0,50.0,67019.0,3.6,29,64074
13448.0,739.0,85323.0,2.9,29,64089
8450.0,2639.0,51406.0,20.1,29,64108
406.0,38.0,38056.0,9.9,29,64120
34958.0,5432.0,52291.0,10.8,29,64133
1618.0,33.0,65136.0,4.8,29,64146
29029.0,1901.0,94284.0,1.7,29,64152
23905.0,2310.0,85275.0,2.6,29,64155
5096.0,927.0,85837.0,3.4,29,64158
530.0,21.0,41250.0,3.7,29,64437
667.0,35.0,71000.0,5.9,29,64440
294.0,2.0,88239.0,0.0,19,50473
1519.0,109.0,53065.0,4.4,19,50475
1003.0,118.0,65268.0,3.9,19,50510
166.0,7.0,72292.0,20.5,19,50520
277.0,28.0,60556.0,0.0,19,50528
1172.0,93.0,60903.0,3.9,19,50530
394.0,16.0,42083.0,10.7,29,64632
553.0,42.0,47708.0,7.4,29,64637
688.0,31.0,61000.0,3.6,29,64653
227.0,0.0,28558.0,36.8,29,64672
382.0,18.0,56250.0,2.6,29,64674
186.0,0.0,63333.0,0.0,29,64676
671.0,39.0,55313.0,2.3,29,64689
14240.0,1777.0,55045.0,9.3,29,64701
6646.0,919.0,40576.0,5.8,29,64730
1252.0,91.0,50880.0,12.2,29,64733
1325.0,81.0,50893.0,15.2,29,64746
689.0,29.0,61016.0,12.0,29,64756
161.0,3.0,56667.0,12.0,29,64849
4143.0,675.0,32568.0,24.7,29,64854
1112.0,77.0,37969.0,26.4,29,64861
3606.0,249.0,58172.0,4.6,29,64747
552.0,5.0,31528.0,34.1,29,64750
745.0,38.0,53750.0,11.7,29,64752
1271.0,88.0,51875.0,12.0,29,64761
829.0,32.0,52143.0,1.9,29,64767
2714.0,128.0,43869.0,9.0,29,64779
35676.0,3873.0,54547.0,10.2,29,64804
2338.0,203.0,41488.0,14.3,29,64835
466.0,99.0,26932.0,12.2,29,64847
1787.0,164.0,45972.0,21.4,29,64863
6256.0,528.0,45399.0,12.6,29,64865
202.0,3.0,45781.0,15.3,29,64639
621.0,28.0,48819.0,3.5,29,64641
2406.0,88.0,55700.0,10.6,29,64648
488.0,29.0,34097.0,0.7,29,64649
440.0,38.0,53456.0,1.6,29,64657
990.0,82.0,60069.0,2.1,29,64659
349.0,0.0,58594.0,6.7,29,64682
569.0,48.0,53667.0,5.3,29,64728
1720.0,99.0,37143.0,16.7,29,64740
364.0,17.0,53750.0,0.0,29,64771
18307.0,1812.0,78320.0,4.2,29,64029
12954.0,1697.0,45388.0,13.9,29,64735
6302.0,425.0,51681.0,12.8,29,64831
23882.0,2657.0,47173.0,15.8,29,64836
533.0,21.0,65455.0,14.4,29,64841
3847.0,280.0,48454.0,10.0,29,64843
1040.0,40.0,48980.0,14.1,29,64866
1572.0,68.0,57901.0,4.0,29,64084
3055.0,564.0,39389.0,13.1,29,64054
11844.0,2712.0,26535.0,25.2,29,64128
78.0,5.0,57656.0,29.6,29,64499
164.0,5.0,48333.0,9.8,29,64686
359.0,59.0,68333.0,4.5,29,64161
14244.0,2671.0,45572.0,17.4,29,64117
993.0,61.0,58375.0,4.7,29,64448
448.0,10.0,45729.0,8.6,29,64497
1816.0,102.0,54261.0,9.9,26,49342
15123.0,725.0,66659.0,7.8,26,49345
1188.0,60.0,55865.0,3.9,26,49347
2747.0,45.0,74000.0,1.6,26,49403
9726.0,479.0,59278.0,9.5,26,49408
1925.0,124.0,37872.0,21.6,26,49410
3958.0,385.0,53899.0,11.4,26,49749
3251.0,123.0,48010.0,8.4,26,49332
1750.0,126.0,47679.0,16.4,26,49338
1451.0,35.0,56944.0,6.6,26,49411
5906.0,261.0,46838.0,13.9,26,49421
3929.0,109.0,91250.0,3.5,26,49435
811.0,501.0,14865.0,17.3,26,49440
29684.0,2760.0,40833.0,18.8,26,49444
4100.0,106.0,66190.0,3.0,26,49448
4831.0,407.0,44953.0,11.2,26,49455
29220.0,1162.0,75799.0,3.0,26,49464
37250.0,8688.0,47844.0,17.5,26,49503
577.0,26.0,59000.0,6.9,26,49782
375.0,25.0,52375.0,13.9,26,49791
3581.0,149.0,55515.0,4.9,26,49807
20739.0,2786.0,57336.0,6.5,26,49002
2420.0,130.0,52404.0,7.7,26,49030
1698.0,66.0,80402.0,5.5,26,49033
2796.0,59.0,73417.0,8.8,26,49051
6459.0,564.0,47027.0,20.0,26,49057
14862.0,1416.0,58750.0,5.6,26,49068
9452.0,658.0,53223.0,7.9,26,49078
1851.0,117.0,51458.0,17.6,26,49089
1920.0,125.0,50250.0,14.5,26,49092
127.0,21.0,70833.0,8.1,26,49289
851.0,38.0,48906.0,9.8,26,49276
3290.0,118.0,58766.0,3.1,26,49277
5740.0,302.0,63827.0,7.2,26,49285
2134.0,165.0,38726.0,9.5,26,49305
2050.0,60.0,70699.0,9.4,26,49325
2746.0,229.0,40978.0,13.4,26,49911
6516.0,650.0,40286.0,10.5,26,49913
319.0,43.0,42857.0,19.8,26,49915
111.0,3.0,54375.0,6.7,26,49952
109.0,4.0,35500.0,16.7,26,49961
237.0,0.0,44643.0,13.9,26,49962
3988.0,132.0,71903.0,2.5,26,49267
1153.0,96.0,50337.0,8.2,26,49268
5716.0,220.0,79261.0,7.1,26,49270
2995.0,224.0,53674.0,10.6,26,49284
3922.0,356.0,30885.0,13.8,26,49304
10650.0,133.0,86901.0,4.4,26,49306
20590.0,2721.0,40000.0,18.1,26,49307
1509.0,93.0,36087.0,18.9,26,49309
3284.0,60.0,51276.0,15.0,26,49310
293.0,14.0,33056.0,14.7,26,49312
17160.0,2405.0,57867.0,7.8,26,49321
8664.0,384.0,61601.0,9.4,26,49329
710.0,75.0,92708.0,7.8,26,49406
37601.0,1166.0,85410.0,3.0,26,49426
30019.0,2360.0,70666.0,5.6,26,49525
41580.0,4817.0,39362.0,18.1,26,49442
2463.0,79.0,61250.0,6.2,26,49446
3490.0,250.0,78068.0,3.7,55,54180
5136.0,494.0,55972.0,4.5,55,54201
2100.0,70.0,75268.0,6.6,55,54205
146.0,2.0,70278.0,0.0,55,54207
1035.0,15.0,83333.0,1.3,55,54212
7281.0,458.0,73393.0,3.8,55,54217
14949.0,3468.0,26300.0,25.1,20,67214
344.0,0.0,105625.0,0.0,20,67341
2767.0,210.0,49688.0,7.2,20,67356
1817.0,136.0,51369.0,6.1,20,67547
5642.0,723.0,47010.0,2.0,20,67550
1383.0,92.0,66827.0,9.3,20,67422
4006.0,386.0,55528.0,6.8,20,67554
202.0,21.0,60000.0,3.6,20,67573
112.0,0.0,51705.0,7.9,20,67628
146.0,0.0,82695.0,2.0,20,67629
201.0,35.0,33375.0,7.0,20,67632
229.0,14.0,42083.0,10.2,20,67634
254.0,21.0,32321.0,16.3,20,67638
1861.0,144.0,45990.0,3.6,20,67642
725.0,48.0,46563.0,10.7,20,67646
386.0,63.0,50192.0,2.9,20,67653
270.0,16.0,40625.0,33.3,20,67625
2738.0,181.0,60341.0,8.7,20,67637
272.0,14.0,47386.0,2.9,20,67647
535.0,50.0,37115.0,7.5,20,67648
167.0,3.0,72500.0,0.0,20,67667
171.0,2.0,44038.0,6.3,20,67675
1707.0,171.0,53580.0,7.4,20,67730
211.0,18.0,69583.0,5.3,20,67736
573.0,42.0,48281.0,7.5,20,67738
239.0,6.0,38750.0,20.6,20,67751
213.0,15.0,64306.0,0.0,20,67762
707.0,36.0,65357.0,0.0,20,67853
311.0,10.0,39833.0,10.3,20,67862
2285.0,73.0,52407.0,8.9,20,67877
5083.0,354.0,53854.0,20.7,20,67951
600.0,42.0,63750.0,3.6,20,67151
22291.0,1998.0,54242.0,7.8,20,67204
19206.0,4290.0,31899.0,24.1,20,67211
31414.0,4055.0,51485.0,16.6,20,67217
22635.0,4687.0,41798.0,15.7,20,67218
13555.0,146.0,106006.0,1.6,20,67235
3578.0,282.0,48261.0,12.7,20,67335
1563.0,188.0,34620.0,25.0,20,67336
154.0,2.0,39844.0,37.3,20,67418
1933.0,204.0,55590.0,6.3,20,67431
1185.0,139.0,54112.0,6.2,20,67879
201.0,2.0,31146.0,13.3,20,67836
2858.0,54.0,77083.0,6.3,20,67851
1763.0,124.0,52644.0,12.5,20,67855
1760.0,166.0,58950.0,3.4,20,67864
343.0,10.0,44464.0,7.1,20,67485
175.0,8.0,48333.0,0.0,20,67492
26122.0,3699.0,38399.0,14.6,20,67501
28909.0,3815.0,23285.0,48.3,22,71202
7435.0,269.0,68147.0,12.3,22,71225
1797.0,167.0,39444.0,12.9,22,71226
6731.0,552.0,30185.0,28.6,22,71232
4707.0,908.0,22434.0,33.7,22,71245
542.0,30.0,50417.0,8.5,19,50539
493.0,21.0,61250.0,1.4,19,50141
2813.0,221.0,63824.0,5.1,19,50212
1090.0,33.0,61818.0,3.0,19,50680
701.0,31.0,68750.0,8.5,19,50167
2622.0,340.0,50357.0,6.3,19,50144
905.0,86.0,44457.0,0.8,19,50157
1831.0,101.0,81979.0,2.8,19,50161
8898.0,1320.0,49252.0,8.6,19,50220
28.0,0.0,68750.0,14.3,19,50227
3009.0,228.0,78274.0,4.1,19,50228
50.0,10.0,34063.0,0.0,19,50239
595.0,26.0,79792.0,2.5,19,50242
2026.0,127.0,75474.0,8.6,19,50244
1008.0,57.0,57083.0,2.0,19,50257
2293.0,186.0,56944.0,5.2,19,50250
16520.0,2293.0,45275.0,16.3,19,50316
306.0,1.0,78125.0,0.0,19,50460
429.0,28.0,60833.0,2.8,19,50544
14593.0,338.0,145777.0,1.0,19,50323
282.0,4.0,47386.0,1.7,19,50433
628.0,45.0,65000.0,3.4,19,50464
574.0,71.0,47500.0,7.6,19,50523
1996.0,181.0,53071.0,2.5,19,50574
299.0,22.0,21218.0,40.7,19,50521
661.0,35.0,52308.0,3.9,19,50557
1546.0,129.0,65441.0,8.2,19,50621
2305.0,186.0,61111.0,6.6,19,50658
2538.0,160.0,50347.0,5.2,19,50841
291.0,8.0,34702.0,3.0,19,50848
23.0,3.0,121875.0,0.0,19,50033
445.0,26.0,47500.0,9.0,19,50108
556.0,17.0,70833.0,5.5,19,50151
38469.0,3199.0,87198.0,4.3,19,50023
701.0,79.0,37000.0,7.7,19,50163
48.0,0.0,45417.0,0.0,19,50255
4953.0,438.0,64230.0,4.8,19,50324
11400.0,943.0,82351.0,1.9,19,50327
40.0,4.0,61042.0,30.0,19,50620
46.0,0.0,36667.0,0.0,19,50839
84.0,1.0,48750.0,10.7,19,50842
1765.0,52.0,73941.0,4.6,19,50046
1371.0,61.0,73611.0,2.5,19,50070
1375.0,61.0,52619.0,9.7,19,50174
1555.0,153.0,66118.0,4.4,19,50028
1447.0,78.0,65781.0,5.1,19,50130
1100.0,37.0,68281.0,5.5,19,52209
268.0,0.0,58060.0,0.0,19,52220
245.0,5.0,65982.0,5.6,19,52221
740.0,116.0,54219.0,4.5,19,52235
5880.0,505.0,56000.0,6.0,19,52531
1349.0,179.0,45870.0,5.6,19,52540
48799.0,4160.0,68276.0,7.9,26,49424
6852.0,439.0,60158.0,6.8,26,49437
35365.0,4539.0,52612.0,8.7,26,49441
2102.0,66.0,51420.0,7.6,26,49452
5787.0,575.0,50237.0,12.9,26,49099
1627.0,112.0,61696.0,18.2,26,49102
1474.0,78.0,69213.0,2.2,26,49130
3047.0,180.0,58587.0,6.2,26,49237
1872.0,76.0,49241.0,6.5,26,49271
11647.0,1404.0,46793.0,9.0,26,49858
5293.0,392.0,45352.0,9.3,26,49868
93.0,0.0,51250.0,0.0,26,49873
1013.0,34.0,59306.0,7.4,26,49880
1685.0,159.0,52895.0,15.4,26,49896
197.0,9.0,39375.0,12.1,26,49917
9600.0,1654.0,30687.0,6.6,26,49931
368.0,21.0,27031.0,0.0,26,49942
3859.0,281.0,45968.0,7.7,26,49946
389.0,0.0,56635.0,0.0,26,49955
740.0,10.0,52250.0,3.9,26,49958
8252.0,743.0,45958.0,12.6,26,49646
3295.0,56.0,81731.0,6.2,26,49650
993.0,45.0,68281.0,1.5,26,49675
2329.0,159.0,40750.0,6.6,26,49953
160.0,0.0,40000.0,4.2,26,49960
1259.0,107.0,41875.0,8.2,26,49969
448.0,15.0,38229.0,9.8,26,49768
1882.0,45.0,57917.0,4.2,26,49780
2326.0,61.0,62596.0,7.0,26,49272
845.0,33.0,55450.0,12.9,26,49279
244.0,19.0,47875.0,0.0,26,49282
1491.0,138.0,42241.0,14.6,26,49288
23283.0,933.0,82182.0,1.9,26,49315
4170.0,150.0,46582.0,9.6,26,49336
2160.0,67.0,57661.0,3.6,26,49339
3266.0,171.0,57607.0,5.1,26,49344
45267.0,6107.0,65958.0,5.4,26,49009
